# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
namesugoventuredragonmastersilkgaiden	Sugoventure - Dragon Master Silk Gaiden (Japan)
namesuikodentendouhyakuhachisei	Suikoden - Tendou Hyaku Hachi-sei (Japan)
namesuikodentenmeinochikai	Suikoden - Tenmei no Chikai (Japan) (2M)
namesuikoenbu	Suiko Enbu (Japan)
namesuikoenbufuuunsaiki	Suiko Enbu - Fuuun Saiki (Japan)
namesuperadventurerockman	Super Adventure Rockman (Japan) (Disc 1) (Episode 1 - Tsuki no Shinden) (1M)
namesupercasinospecial	Super Casino Special (Japan)
namesuperpuzzlefighteriiturbo	Super Puzzle Fighter II Turbo (Europe)
namesuperpuzzlefighteriix	Super Puzzle Fighter II X (Japan)
namesuperrealmahjonggraffiti	Super Real Mahjong Graffiti (Japan) (2M)
namesuperrealmahjongp7	Super Real Mahjong P7 (Japan) (3M)
namesuperrealmahjongpv	Super Real Mahjong P.V (Japan) (2M)
namesuperrealmahjongpvi	Super Real Mahjong PVI (Japan)
namesuperrobottaisenf	Super Robot Taisen F (Japan) (Rev A) (10M, 11M, 12M, 13M)
namesuperrobottaisenfkanketsuhen	Super Robot Taisen F - Kanketsu-hen (Japan) (4M)
namesupertempo	Super Tempo (Japan)
nameswagman	Swagman (Europe) (En,Fr,De)
nameswordsorcery	Sword & Sorcery (Japan) (2M)
namesystemdisc	System-Disc (KD02) Columbia (Japan) (16M)
nametacticalfighter	Tactical Fighter (Japan)
nametacticsformula	Tactics Formula (Japan)
nametacticsogreletusclingtogether	Tactics Ogre - Let Us Cling Together (Japan)
nametadaimawakuseikaitakuchuu	Tadaima Wakusei Kaitaku-chuu! (Japan)
nametaiheiyounoarashi23dheikidatashuu	Taiheiyou no Arashi 2 - 3D Heiki Data-shuu (Japan)
nametaiheiyounoarashi2shippuunomoudou	Taiheiyou no Arashi 2 - Shippuu no Moudou (Japan)
nametaikourisshidenii	Taikou Risshiden II (Japan) (2M)
nametaikyokushougikiwameii	Taikyoku Shougi - Kiwame II (Japan)
nametaitochasehqsci	Taito Chase H.Q. + S.C.I. (Japan)
nametaklamakantonkoudenki	Taklamakan - Tonkou Denki (Japan)
nametamaadventurousballingiddylabyrinth	Tama - Adventurous Ball in Giddy Labyrinth (Japan)
nametanjoudebuts	Tanjou - Debut S (Japan) (5M)
nametanteijinguujisaburoumikannoreport	Tantei Jinguuji Saburou - Mikan no Report (Japan)
nametanteijinguujisaburouyumenoowarini	Tantei Jinguuji Saburou - Yume no Owari ni (Japan) (3M)
nametechnomotor	Techno Motor (Japan)
nametechsaturnapr1997	Tech Saturn Apr.1997 (Japan)
nametechsaturnaug1997	Tech Saturn Aug.1997 (Japan)
nametechsaturnfeb1997echocolatekurerebamorauyo	Tech Saturn Feb.1997 - E, Chocolate Kurereba Morau yo (Japan)
nametechsaturnjan1997kizuitaragekkanka	Tech Saturn Jan.1997 - Kizuitara Gekkan-ka (Japan)
nametechsaturnjul1997	Tech Saturn Jul.1997 (Japan)
nametechsaturnjun1997	Tech Saturn Jun.1997 (Japan)
nametechsaturnmar1997okaeshiwamarshmallowcookiehowaitochoco	Tech Saturn Mar.1997 - Okaeshi wa Marshmallow, Cookie, Howaito Choco (Japan)
nametechsaturnmay1997	Tech Saturn May.1997 (Japan)
nametechsaturnoct1997	Tech Saturn Oct.1997 (Japan)
nametechsaturnsep1997	Tech Saturn Sep.1997 (Japan)
nametechsaturntsuushinautumn1995specialcdrom	Tech Saturn Tsuushin - Autumn 1995 - Special CD-ROM (Japan)
nametechsaturntsuushinspring1995	Tech Saturn Tsuushin - Spring 1995 (Japan)
nametechsaturntsuushinvol4spring1996youriyoumeippaikikakutenkomori	Tech Saturn Tsuushin Vol. 4 - Spring 1996 - Youriyou Meippai Kikaku Tenkomori (Japan)
nametechsaturntsuushinvol5summer1996	Tech Saturn Tsuushin Vol. 5 - Summer 1996 (Japan)
nametechsaturntsuushinwinter1995taikenbandemobangatenkomori	Tech Saturn Tsuushin - Winter 1995 - Taikenban & Demo-ban ga Tenkomori! (Japan)
nametechsaturnvol11996yatchimatta	Tech Saturn Vol. 1-1996 - Yatchimatta! (Japan)
nametechsaturnvol21996maitsuki8nichiwatessanohiatarutosugoiyo	Tech Saturn Vol. 2-1996 - Maitsuki 8-nichi wa Tessa no Hi - Ataru to Sugo Iyo (Japan)
nameteitokunoketsudanii	Teitoku no Ketsudan II (Japan)
nameteitokunoketsudaniii	Teitoku no Ketsudan III (Japan)
nameteitokunoketsudaniiiwithpowerupkit	Teitoku no Ketsudan III with Power-Up Kit (Japan)
nametekkyuutruepinball	Tekkyuu - True Pinball (Japan)
nametempest2000	Tempest 2000 (Europe)
nametenantwars	Tenant Wars (Japan)
nametenchimuyoumimirionsenyukemurinotabi	Tenchi Muyou! Mimiri Onsen - Yukemuri no Tabi (Japan) (Disc 1)
nametenchimuyourensahitsuyou	Tenchi Muyou! Rensa Hitsuyou (Japan)
nametenchimuyouryououkigokurakucdromforsegasaturn	Tenchi Muyou! Ryououki Gokuraku CD-ROM for Sega Saturn (Japan) (1M)
nametenchimuyoutoukoumuyouanirajicollection	Tenchi Muyou! Toukou Muyou - Aniraji Collection (Japan) (Disc 1)
nametenchiokurauiisekihekinotatakai	Tenchi o Kurau II - Sekiheki no Tatakai (Japan)
nametengaimakyoudaiyonnomokushirokutheapocalypseiv	Tengai Makyou - Daiyon no Mokushiroku - The Apocalypse IV (Japan) (Disc 1)
nametengaseiha	Tenga Seiha (Japan)
nametennisarena	Tennis Arena (Japan)
nametenpinalley	Ten Pin Alley (USA)
nameterracresta3d	Terra Cresta 3D (Japan) (2M)
nameterraphantastica	Terra Phantastica (Japan)
nameterrypratchettsdiscworld	Terry Pratchett's Discworld (Europe) (En,Fr,De,Es,It)
nametetrisplus	Tetris Plus (Europe)
nametetriss	Tetris S (Japan)
nametexthothludoarcanasenki	Texthoth Ludo - Arcana Senki (Japan)
namethemepark	Theme Park (Europe) (En,Fr,De,Es,Sv)
namethorseireioukiden	Thor - Seireioukiden (Japan)
namethreedirtydwarves	Three Dirty Dwarves (Europe)
namethunderforcegoldpack1	Thunder Force Gold Pack 1 (Japan)
namethunderforcegoldpack2	Thunder Force Gold Pack 2 (Japan) (Rev A)
namethunderforcev	Thunder Force V (Japan)
namethunderhawkii	Thunderhawk II (Japan)
namethunderstormroadblaster	Thunder Storm & Road Blaster (Japan) (Disc 1) (Thunder Storm)
namethunderstrike2	Thunderstrike 2 (USA)
nametilkaoiumikarakitashoujo	Tilk - Aoi Umi kara Kita Shoujo (Japan)
nametilt	Tilt! (Europe) (En,Fr,De)
nametimebokanseriesbokantoippatsudoronbowkanpekiban	Time Bokan Series - Bokan to Ippatsu! Doronbow Kanpekiban (Japan)
nametimecommando	Time Commando (Japan)
nametimegalninjahayate	Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 1) (Time Gal)
nametitanwars	Titan Wars (Europe)
nametnnmotorsportshardcore4x4	TNN Motor Sports HardCore 4X4 (USA)
nametokimekimahjonggraffititoshishitanotenshitachi	Tokimeki Mahjong Graffiti - Toshishita no Tenshitachi (Japan)
nametokimekimahjongparadisekoinotenpaibeat	Tokimeki Mahjong Paradise - Koi no Tenpai Beat (Japan)
nametokimekimemorialdramaseriesvol1nijiironoseishun	Tokimeki Memorial Drama Series Vol. 1 - Nijiiro no Seishun (Japan)
nametokimekimemorialdramaseriesvol2irodorinolovesong	Tokimeki Memorial Drama Series Vol. 2 - Irodori no Love Song (Japan) (Disc 1) (2M)
nametokimekimemorialdramaseriesvol3tabidachinouta	Tokimeki Memorial Drama Series Vol. 3 - Tabidachi no Uta (Japan) (Disc 1)
nametokimekimemorialforeverwithyou	Tokimeki Memorial - Forever with You (Japan) (1M)
nametokimekimemorialselectionfujisakishiori	Tokimeki Memorial Selection - Fujisaki Shiori (Japan)
nametokimekimemorialtaisenpuzzledama	Tokimeki Memorial Taisen Puzzledama (Japan) (1M)
nametokimekimemorialtaisentokkaedama	Tokimeki Memorial Taisen Tokkaedama (Japan)
nametokusokidoutaijswat	Tokuso Kidoutai J-SWAT (Japan)
nametokyoshadow	Tokyo Shadow (Japan) (Disc 1)
nametombraider	Tomb Raider (Europe)
nametombraiders	Tomb Raiders (Japan)
nametopanglerssuperfishingbigfight2	Top Anglers - Super Fishing Big Fight 2 (Japan)
nametorico	Torico (Europe) (Disc 1)
nametougekingthespirits	Touge King the Spirits (Japan)
nametougekingthespirits2	Touge King the Spirits 2 (Japan)
nametournamentleader	Tournament Leader (Japan)
nametourpartysotsugyouryokouniikou	Tour Party - Sotsugyou Ryokou ni Ikou (Japan) (Rev A)
nametouryuudensetsuelandoree	Touryuu Densetsu Elan Doree (Japan)
nametoushindens	Toushinden S (Japan)
nametoushindenura	Toushinden URA (Japan)
nametowerthe	Tower, The (Japan)
nametransporttycoon	Transport Tycoon (Japan)
nametrashit	Trash It (Europe) (En,Fr,De,Es,It)
nametruepinball	True Pinball (Europe)
nametryrushdeppy	Tryrush Deppy (Japan)
nametsuukaislotshooting	Tsuukai!! Slot Shooting (Japan)
nametunnelb1	Tunnel B1 (Europe) (En,Fr,De,Es,It)
nameturfwind96takeyutakakyousoubaikuseigame	TurfWind '96 - Take Yutaka Kyousouba Ikusei Game (Japan)
nametutankhamennonazoankh	Tutankhamen no Nazo - A.N.K.H (Japan) (Disc 1)
nametwinklestarsprites	Twinkle Star Sprites (Japan) (Disc 1) (Game Disc)
nameuefaeuro96england	UEFA Euro 96 - England (Europe) (En,Fr,De,Es,It,Pt)
nameultimatemortalkombat3	Ultimate Mortal Kombat 3 (Europe)
nameultramanhikarinokyojindensetsu	Ultraman - Hikari no Kyojin Densetsu (Japan)
nameultramanzukan	Ultraman Zukan (Japan)
nameultramanzukan2	Ultraman Zukan 2 (Japan)
nameultramanzukan3	Ultraman Zukan 3 (Japan)
nameumanari1furlongtheater	Umanari 1 Furlong Theater (Japan)
nameuniversalnuts	Universal Nuts (Japan)
nameunodx	Uno DX (Japan)
nameunsolvedthe	Unsolved, The (Japan) (Disc 1)
namevaloravalleygolf	Valora Valley Golf (Europe)
namevampirehunterdarkstalkersrevenge	Vampire Hunter - Darkstalkers' Revenge (Japan) (2M, 4M)
namevampiresaviorthelordofvampire	Vampire Savior - The Lord of Vampire (Japan)
namevandalheartsushinawaretakodaibunmei	Vandal Hearts - Ushinawareta Kodai Bunmei (Japan)
namevatlva	Vatlva (Japan) (Rev A)
namevictoryboxing	Victory Boxing (Europe)
namevictorygoalworldwideedition	Victory Goal Worldwide Edition (Japan)
namevirtuacalls	Virtuacall S (Japan) (Disc 1) (Game Honpen)
namevirtuacop	Virtua Cop (Europe)
namevirtuacop2	Virtua Cop 2 (Europe)
namevirtuafighter	Virtua Fighter (Europe) (Made in EU)
namevirtuafighter2	Virtua Fighter 2 (Europe) (Made in EU)
namevirtuafightercgportraitcollection	Virtua Fighter CG Portrait Collection (Europe)
namevirtuafightercgportraitseriesthefinaldural	Virtua Fighter CG Portrait Series - The Final - Dural (Japan)
namevirtuafightercgportraitseriesvol10jeffrymcwild	Virtua Fighter CG Portrait Series Vol. 10 - Jeffry McWild (Japan) (4M)
namevirtuafightercgportraitseriesvol1sarahbryant	Virtua Fighter CG Portrait Series Vol. 1 - Sarah Bryant (Japan) (1M)
namevirtuafightercgportraitseriesvol2jackybryant	Virtua Fighter CG Portrait Series Vol. 2 - Jacky Bryant (Japan)
namevirtuafightercgportraitseriesvol3akirayuki	Virtua Fighter CG Portrait Series Vol. 3 - Akira Yuki (Japan) (2M)
namevirtuafightercgportraitseriesvol4paichan	Virtua Fighter CG Portrait Series Vol. 4 - Pai Chan (Japan) (3M)
namevirtuafightercgportraitseriesvol5wolfhawkfield	Virtua Fighter CG Portrait Series Vol. 5 - Wolf Hawkfield (Japan)
namevirtuafightercgportraitseriesvol6lauchan	Virtua Fighter CG Portrait Series Vol. 6 - Lau Chan (Japan) (4M)
namevirtuafightercgportraitseriesvol7shundi	Virtua Fighter CG Portrait Series Vol. 7 - Shun Di (Japan) (2M)
namevirtuafightercgportraitseriesvol8lionrafale	Virtua Fighter CG Portrait Series Vol. 8 - Lion Rafale (Japan) (2M)
namevirtuafightercgportraitseriesvol9kagemaru	Virtua Fighter CG Portrait Series Vol. 9 - Kage Maru (Japan) (2M)
namevirtuafighterkids	Virtua Fighter Kids (Europe)
namevirtuafighterremix	Virtua Fighter Remix (Europe)
namevirtualcasino	Virtual Casino (Japan)
namevirtualgolf	Virtual Golf (Europe)
namevirtualhydlide	Virtual Hydlide (Europe)
namevirtualkyoutei	Virtual Kyoutei (Japan)
namevirtualkyoutei2	Virtual Kyoutei 2 (Japan) (2M)
namevirtualmahjong	Virtual Mahjong (Japan)
namevirtualmahjong2myfairlady	Virtual Mahjong 2 - My Fair Lady (Japan)
namevirtualoncybertroopers	Virtual On - Cyber Troopers (Europe)
namevirtualoncybertroopersnetlinkedition	Virtual On - Cyber Troopers Net Link Edition (USA)
namevirtualopentennis	Virtual Open Tennis (Europe)
namevirtualvolleyball	Virtual Volleyball (Japan)
namevirtuanaviv200versionupcd	VirtuaNavi V2.00 Version Up CD (Japan)
namevirtuaphotostudiocameramansimulation	Virtua Photo Studio - Cameraman Simulation (Japan) (1M, 2M)
namevirtuaracing	Virtua Racing (Europe)
namevirus	Virus (Japan) (Disc 1)
namevoicefantasiasushinawaretavoicepower	Voice Fantasia S - Ushinawareta Voice Power (Japan) (Disc 1)
namevoiceidolmaniacspoolbarstory	Voice Idol Maniacs - Pool Bar Story (Japan) (Disc 1) (2M)
namevrgolf97	VR Golf '97 (USA)
namevrsoccer	VR Soccer (USA)
namewachenroeder	Wachenroeder (Japan)
namewaialaenokisekiextra36holes	Waialae no Kiseki - Extra 36 Holes (Japan)
namewaku2monster	Waku^2 Monster (Japan)
namewakuwaku7	Waku Waku 7 (Japan)
namewakuwakupuyopuyodungeon	Waku Waku Puyo Puyo Dungeon (Japan) (3M)
namewanchaiconnection	WanChai Connection (Japan) (Disc A)
namewangandeadheat	Wangan Dead Heat (Japan)
namewangandeadheatrealarrange	Wangan Dead Heat + Real Arrange (Japan) (Disc 1)
namewangantriallove	Wangan Trial Love (Japan)
namewarawarawarsgekitoudaigundanbattle	Wara Wara Wars - Gekitou! Daigundan Battle (Japan)
namewarcraftiithedarksaga	WarCraft II - The Dark Saga (Europe) (En,Fr,De,Es,It)
namewelcomehouse	Welcome House (Japan)
namewheels	Wheel's (Japan)
namewhizz	Whizz (Europe)
namewillywombat	Willy Wombat (Japan)
namewingarms	Wing Arms (Europe)
namewingarmskareinarugekitsuiou	Wing Arms - Kareinaru Gekitsuiou (Japan) (Rev A)
namewinningpost	Winning Post (USA)
namewinningpost2	Winning Post 2 (Japan) (2M)
namewinningpost2final97	Winning Post 2 - Final '97 (Japan)
namewinningpost2program96	Winning Post 2 - Program '96 (Japan)
namewinningpost3	Winning Post 3 (Japan) (2M)
namewinningpost3program98	Winning Post 3 - Program '98 (Japan)
namewinningpostex	Winning Post EX (Japan)
namewinterheat	Winter Heat (Europe)
namewipeout	Wipeout (Europe)
namewipeout2097	Wipeout 2097 (Europe)
namewipeoutxl	Wipeout XL (Japan)
namewithyoumitsumeteitai	With You - Mitsumeteitai (Japan) (Disc 1)
namewizardryllylgamynsaga	Wizardry - Llylgamyn Saga (Japan)
namewizardrynemesisthewizardryadventure	Wizardry Nemesis - The Wizardry Adventure (Japan) (Disc 1)
namewizardryviviicomplete	Wizardry VI & VII Complete (Japan) (Sample-ban) (3M)
namewizardsharmony	Wizard's Harmony (Japan)
namewizardsharmony2	Wizard's Harmony 2 (Japan) (1M)
namewolffangsskuuga2001	Wolf Fang SS - Kuuga 2001 (Japan)
nameworldadvanceddaisenryakukoutetsunosenpuu	World Advanced Daisenryaku - Koutetsu no Senpuu (Japan) (2M)
nameworldadvanceddaisenryakusakusenfile	World Advanced Daisenryaku - Sakusen File (Japan) (2M)
nameworldcup98franceroadtowin	World Cup '98 France - Road to Win (Japan)
nameworldcupgolfinhyattdoradobeach	World Cup Golf - In Hyatt Dorado Beach (Japan) (En,Ja)
nameworldcupgolfprofessionaledition	World Cup Golf - Professional Edition (Europe) (1S)
nameworldevolutionsoccer	World Evolution Soccer (Japan)
nameworldheroesperfect	World Heroes Perfect (Japan)
nameworldleaguesoccer98	World League Soccer '98 (Europe)
nameworldseriesbaseball	World Series Baseball (Europe)
nameworldseriesbaseball98	World Series Baseball 98 (Korea)
nameworldseriesbaseballii	World Series Baseball II (Europe)
nameworldwidesoccer98	Worldwide Soccer '98 (USA) (En,Fr,Es)
nameworldwidesoccersegainternationalvictorygoaledition	Worldwide Soccer - Sega International Victory Goal Edition (Korea)
nameworms	Worms (Europe)
namewwfinyourhouse	WWF In Your House (Europe)
namewwfwrestlemaniathearcadegame	WWF WrestleMania - The Arcade Game (Europe)
namexianjianqixiazhuan	Xianjian Qixiazhuan (Taiwan)
namexjapanvirtualshock001	X Japan - Virtual Shock 001 (Japan) (3M)
namexmenchildrenoftheatom	X-Men - Children of the Atom (Europe) (2S)
namexmenvsstreetfighter	X-Men vs. Street Fighter (Japan) (3M)
nameyakyuukenspecialthekonyawa12kaisen	Yakyuuken Special, The - Kon'ya wa 12-kaisen!! (Japan) (1M)
nameyellowbrickroad	Yellow Brick Road (Japan) (3M)
nameyoshimotomahjongclub	Yoshimoto Mahjong Club (Japan)
nameyoshimurashougi	Yoshimura Shougi (Japan)
nameyoshiyukisadamotoillustrations	Yoshiyuki Sadamoto Illustrations (Japan)
nameyumimimixremix	Yumimi Mix Remix (Japan)
nameyunokonoyonohatedekoioutaushoujo	Yu-No - Konoyo no Hate de Koi o Utau Shoujo (Japan) (Disc A)
nameyuukyuugensoukyoku	Yuukyuu Gensoukyoku (Japan)
nameyuukyuugensoukyoku2ndalbum	Yuukyuu Gensoukyoku 2nd Album (Japan)
nameyuukyuugensoukyokuensemble	Yuukyuu Gensoukyoku Ensemble (Japan)
nameyuukyuugensoukyokuensemble2	Yuukyuu Gensoukyoku Ensemble 2 (Japan)
nameyuukyuunokobakoofficialcollection	Yuukyuu no Kobako Official Collection (Japan)
nameyuushunclassicroad	Yuushun - Classic Road (Japan)
namez	Z (Europe)
namezanmachouougivalhollian	Zanma Chou Ougi - Valhollian (Japan)
namezapsnowboardingtrix	Zap! Snowboarding Trix (Japan)
namezapsnowboardingtrix98	Zap! Snowboarding Trix '98 (Japan)
namezenkokuseifukubishoujograndprixfindlove	Zenkoku Seifuku Bishoujo Grand Prix - Find Love (Japan)
namezennihonprowresfeaturingvirtua	Zen Nihon Pro Wres featuring Virtua (Japan)
namezero4champdoozyjtyper	Zero4 Champ DooZy-J Type-R (Japan)
namezerodividethefinalconflict	Zero Divide - The Final Conflict (Japan)
namezokugussunoyoyo	Zoku Gussun Oyoyo (Japan) (2M)
namezokuhatsukoimonogatarishuugakuryokou	Zoku Hatsukoi Monogatari - Shuugaku Ryokou (Japan) (Disc 1) (Shougakusei Jidai)
namezoop	Zoop (Japan)
namezorkithegreatundergroundempire	Zork I - The Great Underground Empire (Japan)
pd002	Panzer Dragoon (Japan) (Demo 2)
pddemo	Panzer Dragoon (Japan) (Demo 1)
sgs9061	Hideo Nomo World Series Baseball (Japan)
skr00468	Sakura Taisen Teikokukagekidan Taiin Meibo (Japan)
soe000demo4	Virtua Cop 2 (Europe)
st1306g	Wizardry VI & VII Complete (Japan) (Sample-ban) (3M)
st16705g	Idol Mahjong - Final Romance R (Japan) (Kisekae Disc)
st17002g	Game-Ware (Japan) (Soukan Junbigou Hibaihin)
st19703g	Can Can Bunny Premiere 2 (Japan) (Disc 2) (Can Bani Himekuri Calendar) (Hibaihin)
st19703g1	Can Can Bunny Premiere 2 (Japan) (Disc 2) (Can Bani Himekuri Calendar) (Hibaihin)
st3105g	Real Bout Garou Densetsu (Japan) (En,Ja,Es,Pt) (Sample)
st9102g	Wangan Dead Heat (Japan)
t07904h18	Olympic Soccer (Germany)
t10001h50	In the Hunt (Europe)
t10002h	Robo Pit (USA)
t1002h50	Robo Pit (Europe)
t10301g	Steamgear Mash (Japan) (2M)
t10302g	Game of Life, The - DX Jinsei Game (Japan)
t10304g	Earthworm Jim 2 (Japan) (2M)
t10305g	Toushinden URA (Japan)
t10306g	DX Nippon Tokkyuu Ryokou Game - Let's Travel in Japan (Japan)
t10307g	D-Xhird (Japan) (2M)
t10308g	Game of Life, The - DX Jinsei Game (Japan) (Rev B)
t10309g	Eberouge (Japan) (Disc 1) (1M)
t10309g0	Eberouge (Japan) (Disc 1) (1M)
t10309g1	Eberouge (Japan) (Disc 2)
t10310g	Game of Life, The - DX Jinsei Game II (Japan) (2M)
t10311g	Arcana Strikes (Japan)
t10312g	Tour Party - Sotsugyou Ryokou ni Ikou (Japan) (Rev A)
t10314g	Choro Q Park (Japan)
t10315g	Eberouge Special - Koi to Mahou no Gakuen Seikatsu (Japan)
t10317g	Densha de Go! EX (Japan)
t10318g	Choro Q Park (Japan)
t10501g	Kekkon - Marriage (Japan)
t10502g	Kekkon - Marriage - Zen'ya (Japan)
t10503g	Sotsugyou Crossworld (Japan)
t10504g	Sotsugyou Album (Japan)
t10506g	Sotsugyou III - Wedding Bell (Japan)
t10601g	Mahjong Gokuu Tenjiku (Japan)
t10602g	Alone in the Dark 2 (Japan)
t10604g	Senryaku Shougi (Japan)
t10605g	Theme Park (Japan)
t10606g	FIFA Soccer 96 (Japan)
t10607g	Shellshock - Jus' Keepin' da Peace (Japan)
t10608g	Hi-Octane (Japan)
t10609g	Road Rash (Japan)
t10610g	Rabbit (Japan)
t10611g	Magic Carpet (Japan)
t10613g	Nissan Presents - Over Drivin' GT-R (Japan) (Rev A)
t10615g	Nissan Presents - Over Drivin' GT-R (Japan)
t10616g	Soukyuu Gurentai (Japan)
t10618g	Shin Theme Park (Japan)
t10619g	PGA Tour 97 (Japan)
t10620g	NHL 97 (Japan)
t10621g	Soviet Strike (Japan)
t10623g	WarCraft II - The Dark Saga (Japan)
t10626g	Soukyuu Gurentai - Otokuyou (Japan)
t10627g	Battle Garegga (Japan)
t1101g	Layer Section (Japan) (6M)
t1102g	Darius Gaiden (Japan) (2M)
t1103g	HatTrick Hero S (Japan)
t1104g	Darius II (Japan) (2M)
t1105g	Taito Chase H.Q. + S.C.I. (Japan)
t1107g	Space Invaders (Japan)
t1108g	Cleopatra Fortune (Japan)
t1109g	Puzzle Bobble 3 (Japan) (1M)
t1110g	Tokyo Shadow (Japan) (Disc 1)
t1110g0	Tokyo Shadow (Japan) (Disc 1)
t1110g1	Tokyo Shadow (Japan) (Disc 2)
t1110g2	Tokyo Shadow (Japan) (Disc 3)
t1111g	Space Invaders (Japan)
t1112g	Layer Section (Japan) (Rev A) (11M)
t1114g	Puzzle Bobble 2X (Japan) (2M2)
t11301h50	Wipeout (Europe)
t11302h50	Terry Pratchett's Discworld (Europe) (En,Fr,De,Es,It)
t11303h50	Destruction Derby (Europe)
t11304h50	3D Lemmings (Europe)
t11305h18	Krazy Ivan (Germany)
t11305h50	Krazy Ivan (Europe)
t11308h50	Wipeout 2097 (Europe)
t11401g	Masters - Harukanaru Augusta 3 (Japan)
t11402g	Waialae no Kiseki - Extra 36 Holes (Japan)
t11403g	Junclassic C.C. & Rope Club (Japan) (2M)
t11501h18	Firestorm - Thunderhawk 2 (Germany)
t11501h50	Firestorm - Thunderhawk 2 (Europe) (En,Fr)
t11502h09	Shellshock (France)
t11502h18	Shellshock (Germany)
t11502h50	Shellshock (Europe)
t11505h09	Blam! Machinehead (France)
t11505h18	Blam! Machinehead (Germany)
t11505h50	Blam! Machinehead (Europe)
t11506h50	Virtual Golf (Europe)
t12003h05	Jonah Lomu Rugby (Europe)
t12003h09	Jonah Lomu Rugby (France)
t12003h50	Jonah Lomu Rugby (Europe)
t1201g	Street Fighter - Real Battle on Film (Japan) (3M)
t1202g	Vampire Hunter - Darkstalkers' Revenge (Japan) (2M, 4M)
t1203g	X-Men - Children of the Atom (Japan)
t1204g	Street Fighter II Movie (Japan) (Disc 1)
t1204g0	Street Fighter II Movie (Japan) (Disc 1)
t1204g1	Street Fighter II Movie (Japan) (Disc 2)
t1205g	Gakkou no Kowai Uwasa - Hanako-san ga Kita!! (Japan)
t1206g	Street Fighter Zero (Japan) (1M)
t1207g	Tenchi o Kurau II - Sekiheki no Tatakai (Japan)
t1208g	Ide Yousuke Meijin no Shin Jissen Mahjong (Japan) (2M)
t1208h	Night Warriors - Darkstalkers' Revenge (USA)
t1209g	Arthur to Astaroth no Nazo Makaimura - Incredible Toons (Japan)
t12103h	BrainDead 13 (USA)
t1210g	Rockman X3 (Japan) (2M)
t1212g	Street Fighter Zero 2 (Japan)
t1213g	Super Puzzle Fighter II X (Japan)
t1213h	Street Fighter Alpha 2 (USA)
t1214g	Rockman 8 - Metal Heroes (Japan)
t1214h	Marvel Super Heroes (USA)
t1215g	Marvel Super Heroes (Japan)
t1215h	Super Puzzle Fighter II Turbo (USA)
t1216h	Mega Man 8 (USA)
t1217g	Cyberbots - Fullmetal Madness (Japan) (2M)
t1219g	Bio Hazard (Japan)
t1219h	Mega Man X4 (USA)
t1220g	Quiz Nanairo Dreams - Nijiiro-chou no Kiseki (Japan)
t1221g	Rockman X4 (Japan) (1M)
t1221h	Resident Evil (USA)
t1222g	Rockman X4 (Japan) (1M)
t1222h	Street Fighter Collection (USA) (Disc 1)
t1222h0	Street Fighter Collection (USA) (Disc 1)
t1222h1	Street Fighter Collection (USA) (Disc 2)
t1223g	Street Fighter Collection (Japan) (Disc 1)
t1223g0	Street Fighter Collection (Japan) (Disc 1)
t1223g1	Street Fighter Collection (Japan) (Disc 2)
t1224g	Dungeons & Dragons Collection (Japan) (Disc 1) (Tower of Doom)
t1224g0	Dungeons & Dragons Collection (Japan) (Disc 1) (Tower of Doom)
t1224g1	Dungeons & Dragons Collection (Japan) (Disc 2) (Shadow over Mystara)
t1227g	X-Men vs. Street Fighter (Japan) (3M)
t1228g	Vampire Savior - The Lord of Vampire (Japan)
t1229g	Vampire Savior - The Lord of Vampire (Japan)
t12301h50	Loaded (Europe) (En,Fr,De) (Alt)
t12302h50	Actua Golf (Europe) (En,Fr,De)
t12303h50	Hardcore 4x4 (Europe) (En,Fr,De)
t12305h50	Actua Soccer - Club Edition (Europe)
t1230g	Pocket Fighter (Japan)
t12313h50	Gremlin Interactive Demo Disc (Europe)
t1232g	Capcom Generation - Dai-1-shuu Gekitsuiou no Jidai (Japan)
t1233g	Capcom Generation - Dai-2-shuu Makai to Kishi (Japan)
t1234g	Capcom Generation - Dai-3-shuu Koko ni Rekishi Hajimaru (Japan)
t1235g	Capcom Generation - Dai-4-shuu Kokou no Eiyuu (Japan)
t1236g	Capcom Generation - Dai-5-shuu Kakutoukatachi (Japan)
t1237g	Rockman 8 - Metal Heroes (Japan)
t1238g	Marvel Super Heroes vs. Street Fighter (Japan)
t1239g	Marvel Super Heroes vs. Street Fighter (Japan)
t1241g	Super Adventure Rockman (Japan) (Disc 1) (Episode 1 - Tsuki no Shinden) (1M)
t1241g0	Super Adventure Rockman (Japan) (Disc 1) (Episode 1 - Tsuki no Shinden) (1M)
t1241g1	Super Adventure Rockman (Japan) (Disc 2) (Episode 2 - Shitou! Wily Numbers) (1M)
t1241g2	Super Adventure Rockman (Japan) (Disc 3) (Episode 3 - Saigo no Tatakai!!) (1M)
t1242g	Shichisei Toushin Guyferd - Crown Kaimetsu Sakusen (Japan)
t1244g	Street Fighter Zero 2' (Japan)
t1247g	Street Fighter Zero 3 (Japan)
t1248g	Final Fight Revenge (Japan)
t1249g	Final Fight Revenge (Japan)
t12501g	Cyberia (Japan)
t12503g	Casper (Japan)
t12504g	Blood Factory (Japan)
