# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
nameerdenezunokinoshitade	Erde - Nezu no Ki no Shita de (Japan)
namees	Es (Japan) (Disc 1)
nameespionagents	Espion-Age-nts (Japan)
nameespninternationaltrackfield	ESPN International Track & Field (Europe) (En,Fr,De)
nameespnnba2night	ESPN NBA 2Night (USA)
nameeternalarcadia	Eternal Arcadia (Japan) (Disc 1)
nameeternalarcadiakuuzokuban	Eternal Arcadia - Kuuzokuban (Japan)
nameeuropeansuperleague	European Super League (Europe) (En,Fr,De,Es,It,Pt)
nameever17theoutofinfinity	Ever 17 - The Out of Infinity (Japan)
nameever17theoutofinfinitypremiumedition	Ever 17 - The Out of Infinity - Premium Edition (Japan)
nameevezerokanzenbanarkofthematter	Eve Zero Kanzenban - Ark of the Matter (Japan) (Disc 1)
nameevildeadhailtotheking	Evil Dead - Hail to the King (Europe)
nameeviltwincyprienschronicles	Evil Twin - Cyprien's Chronicles (Europe) (En,Fr)
nameevolution2faroffpromise	Evolution 2 - Far Off Promise (Europe)
nameevolutiontheworldofsacreddevice	Evolution - The World of Sacred Device (Europe)
nameexhibitionofspeed	Exhibition of Speed (Europe) (En,Fr,De,Es,It,Nl)
nameexodusguiltyneos	Exodus Guilty Neos (Japan)
nameexpendable	Expendable (USA) (En,Fr,De,Es,It)
namef1racingchampionship	F1 Racing Championship (Europe) (En,Fr,De,Es,It)
namef1worldgrandprix	F1 World Grand Prix (USA) (En,Fr,De,Es)
namef1worldgrandprixfordreamcast	F1 World Grand Prix for Dreamcast (Europe) (En,Fr,De,Es)
namef1worldgrandprixiifordreamcast	F1 World Grand Prix II for Dreamcast (Europe) (En,Fr,De,Es,It)
namef355challenge	F355 Challenge (Japan)
namef355challengepassionerossa	F355 Challenge - Passione Rossa (Europe) (En,Fr,De,Es,It)
namefaststrikerver15	Fast Striker Ver. 1.5 (Europe) (Rerelease)
namefatalfurymarkofthewolves	Fatal Fury - Mark of the Wolves (USA)
namefightingforce2	Fighting Force 2 (Europe) (En,Fr)
namefightingvipers2	Fighting Vipers 2 (Europe) (Beta)
namefireprowrestlingd	Fire Pro Wrestling D (Japan)
namefirstkissstory	First Kiss Story (Japan) (Disc 1)
namefirstkissstoryiianatagairukara	First Kiss Story II - Anata ga Iru kara (Japan) (Disc 1)
namefisheyeswild	Fish Eyes + Wild (Japan)
nameflagtoflag	Flag to Flag (USA)
nameflintstonesthevivarockvegas	Flintstones, The - Viva Rock Vegas (Europe) (En,Fr,De,Es,It) (Proto)
namefloiganbrosepisode1	Floigan Bros. - Episode 1 (Europe)
nameforsymphonywithallonesheart	For Symphony - With All One's Heart (Japan)
namefragrancetale	Fragrance Tale (Japan)
nameframegride	Frame Gride (Japan)
nameframegridetestoperationdisc	Frame Gride - Test Operation Disc (Japan)
namefreestylescooter	Freestyle Scooter (Europe)
namefrogger2swampysrevenge	Frogger 2 - Swampy's Revenge (USA)
namefurfighters	Fur Fighters (Europe) (En,Fr,De,Es)
namefushiginodungeonfuurainoshirengaidenonnakenshiasukakenzan	Fushigi no Dungeon - Fuurai no Shiren Gaiden - Onna Kenshi Asuka Kenzan! (Japan)
namegaiamasterkessenseikioudensetsu	GaiaMaster - Kessen! Seiki-ou Densetsu (Japan)
namegakkyuuouyamazakiyamazakioukokudaifunsou	Gakkyuu-ou Yamazaki - Yamazaki Oukoku Daifunsou! (Japan)
namegamesharkcdx	GameShark CDX (USA) (Final Version)
namegamesharklite	GameShark Lite (USA)
nameganbarenipponolympic2000	Ganbare! Nippon! Olympic 2000 (Japan)
namegaroumarkofthewolves	Garou - Mark of the Wolves (Japan)
namegauntletlegends	Gauntlet Legends (Europe) (En,Fr,De)
namegeneratorvol1	Generator Vol. 1 (Japan)
namegeneratorvol2	Generator Vol. 2 (USA)
namegetbass	Get Bass (Japan)
namegetbass2	Get Bass 2 (Japan)
namegetcolonies	Get!! Colonies (Japan)
nameghostblade	Ghost Blade (Europe) (Limited Edition)
namegiantgram2000zennihonprowres3eikounoyuushatachi	Giant Gram 2000 - Zen Nihon Pro Wres 3 Eikou no Yuushatachi (Japan)
namegiantgramzennihonprowres2innipponbudoukan	Giant Gram - Zen Nihon Pro Wres 2 in Nippon Budoukan (Japan)
namegiantkillers	Giant Killers (Europe) (Beta)
namegigawing	GigaWing (Europe)
namegigawing2	GigaWing 2 (Japan)
namegkgiantkillers	GK - Giant Killers (Europe)
namegodzillagenerations	Godzilla Generations (Japan)
namegodzillagenerationsmaximumimpact	Godzilla Generations - Maximum Impact (Japan)
namegolemnomaigo	Golem no Maigo (Japan)
namegolfshiyouyo	Golf Shiyou yo (Japan) (Rev A)
namegolfshiyouyo2aratanaruchousen	Golf Shiyou yo 2 - Aratanaru Chousen (Japan)
namegolfshiyouyocoursedatashuuadventurehen	Golf Shiyou yo - Course Data-shuu - Adventure-hen (Japan)
namegrandiaii	Grandia II (Europe)
namegrandtheftauto2	Grand Theft Auto 2 (Europe) (En,Fr,De,Es,It)
namegrauennotorikagokapitel1keiyaku	Grauen no Torikago - Kapitel 1 - Keiyaku (Japan)
namegrauennotorikagokapitel2torikago	Grauen no Torikago - Kapitel 2 - Torikago (Japan)
namegrauennotorikagokapitel3kansei	Grauen no Torikago - Kapitel 3 - Kansei (Japan)
namegrauennotorikagokapitel4kaikou	Grauen no Torikago - Kapitel 4 - Kaikou (Japan)
namegrauennotorikagokapitel5shokuzai	Grauen no Torikago - Kapitel 5 - Shokuzai (Japan)
namegrauennotorikagokapitel6senritsu	Grauen no Torikago - Kapitel 6 - Senritsu (Japan)
namegrinchthe	Grinch, The (Europe) (En,Fr,De,Es,It)
nameguiltygearx	Guilty Gear X (Japan)
namegunbird2	Gunbird 2 (Europe)
namegundambattleonline	Gundam Battle Online (Japan)
namegundambattleonlinetrialedition	Gundam Battle Online - Trial Edition (Japan)
namegundamsidestory0079risefromtheashes	Gundam Side Story 0079 - Rise from the Ashes (Japan)
namegundamsidestory0079risefromtheashespremiumdisc	Gundam Side Story 0079 - Rise from the Ashes - Premium Disc (Japan)
namegundamsidestory0079risefromtheashesspecialedition	Gundam Side Story 0079 - Rise from the Ashes - Special Edition (Japan)
namegunspike	Gunspike (Japan)
nameguruguruonsen2	Guru Guru Onsen 2 (Japan)
nameguruguruonsen3	Guru Guru Onsen 3 (Japan)
namehangthedj	Hang the DJ (Japan)
namehappybreeding	Happy Breeding (Japan)
namehappylesson	Happy Lesson (Japan)
namehappylessonfirstlesson	Happy Lesson - First Lesson (Japan)
nameharusameyoubi	Harusame Youbi (Japan)
nameheadhunter	Headhunter (Europe) (En,Fr,De,Es) (Disc 1)
nameheartbreakdiary	Heartbreak Diary (Japan)
nameheavymetalgeomatrix	Heavy Metal - Geomatrix (Europe) (En,Fr,De,Es)
nameheiseimahjongsou	Heisei Mahjong-sou (Japan)
namehellokittynodreampassport2	Hello Kitty no Dream Passport 2 (Japan)
namehellokittynogardenpanic	Hello Kitty no Garden Panic (Japan)
namehellokittynolovelyfruitpark	Hello Kitty no Lovely Fruit Park (Japan)
namehellokittynomagicalblock	Hello Kitty no Magical Block (Japan)
namehellokittynootonarumail	Hello Kitty no Otonaru Mail (Japan)
namehellokittynowakuwakucookies	Hello Kitty no Waku Waku Cookies (Japan)
namehiddendangerous	Hidden & Dangerous (Europe) (En,Fr,De,Es)
namehimitsuoriginalsoundtrack	Himitsu - Original Sound Track (Japan)
namehimitsuyuigaitanatsu	Himitsu - Yui ga Ita Natsu (Japan)
namehouseofthedead2the	House of the Dead 2, The (Europe)
namehoylecasino	Hoyle Casino (USA)
namehundredswords	Hundred Swords (Japan)
namehydrothunder	Hydro Thunder (Europe)
nameidoljanshiotsukutchaou	Idol Janshi o Tsukutchaou (Japan)
nameikaruga	Ikaruga (Japan)
nameillbleed	Illbleed (Japan) (En,Ja)
nameimakosodreamcastwithspecialgd	Imakoso!! Dreamcast with Special GD!! (Japan)
nameimperialnotakafighterofzero	Imperial no Taka - Fighter of Zero (Japan)
nameincoming	Incoming (Europe) (En,Fr,De,Es,It)
nameincomingjinruisaishuukessen	Incoming - Jinrui Saishuu Kessen (Japan) (Rev A)
nameindustrialspyoperationespionage	Industrial Spy - Operation Espionage (USA)
nameinoueryoukolastscene	Inoue Ryouko - Last Scene (Japan)
nameinoueryoukoroommate	Inoue Ryouko - Roommate (Japan)
nameinterlude	Interlude (Japan)
nameinternetbrowserv30fordreamcast	Internet Browser V3.0 for Dreamcast (USA)
nameiris	Iris (Japan)
nameironaces	Iron Aces (Europe)
nameisaopromotiondiscbyseaman	ISAO Promotion Disc by Seaman (Japan)
nameizumo	Izumo (Japan)
namejahmong	Jahmong (Japan)
namejeremymcgrathsupercross2000	Jeremy McGrath Supercross 2000 (Europe) (En,Fr,De)
namejetcoasterdream	Jet Coaster Dream (Japan)
namejetcoasterdream2	Jet Coaster Dream 2 (Japan)
namejetgrindradio	Jet Grind Radio (USA)
namejetsetradio	Jet Set Radio (Europe) (En,Fr,De,Es)
namejikkyoupowerfulproyakyuudreamcastedition	Jikkyou Powerful Pro Yakyuu - Dreamcast Edition (Japan)
namejimmywhites2cueball	Jimmy White's 2 - Cueball (Europe) (En,Fr,De,Es,It)
namejinseigamefordreamcast	Jinsei Game for Dreamcast (Japan)
namejissenpachislothisshouhouvpchikongdom	Jissen Pachi-Slot Hisshouhou! @ VP@CHI - Kongdom (Japan)
namejleagueprosoccerclubotsukurou	J.League Pro Soccer Club o Tsukurou! (Japan)
namejleagueprosoccerclubotsukuroutokuseiotanoshimifiledownloaddisc	J.League Pro Soccer Club o Tsukurou! Tokusei Otanoshimi File Download Disc (Japan)
namejleaguespectaclesoccer	J.League Spectacle Soccer (Japan)
namejojonokimyounaboukenmiraienoisan	Jojo no Kimyou na Bouken - Mirai e no Isan (Japan)
namejojonokimyounaboukenmiraienoisanformatchingservice	Jojo no Kimyou na Bouken - Mirai e no Isan for Matching Service (Japan)
namejojosbizarreadventure	JoJo's Bizarre Adventure (Europe)
namejrapatfordreamcastv40l10	JRA PAT for Dreamcast V40 L10 (Japan)
namejrapatfordreamcastv40l11	JRA PAT for Dreamcast V40 L11 (Japan)
namejrapatfordreamcastv40l12	JRA PAT for Dreamcast V40 L12 (Japan)
namejrapatfordreamcastv50l10	JRA PAT for Dreamcast V50 L10 (Japan)
namejuly	July (Japan)
namekaenseibothevirginonmegiddo	Kaen Seibo - The Virgin on Megiddo (Japan) (Disc 1)
namekaitouapricot	Kaitou Apricot (Japan)
namekanon	Kanon (Japan)
namekaothekangaroo	Kao the Kangaroo (Europe) (En,Fr,De,Es,It)
namekaratdcyouproactionreplay2	Karat DC-you - Pro Action Replay 2 (Japan)
namekaratdcyouproactionreplaydcparsamplernyuumonhen	Karat DC-you - Pro Action Replay DC PAR - Sampler - Nyuumon-hen (Japan)
namekarous	Karous (Japan)
namekazenouta	Kaze no Uta (Japan)
namekidousenkannadesiconadesicothemission	Kidou Senkan Nadesico - Nadesico the Mission (Japan)
namekidousenshigundamgihrennoyabouzeonnokeifu	Kidou Senshi Gundam - Gihren no Yabou - Zeon no Keifu (Japan) (Disc 1) (Earth Federation Disc)
namekidousenshigundamrenpouvszeondx	Kidou Senshi Gundam - Renpou vs. Zeon & DX (Japan) (Disc 1) (Kidou Senshi Gundam - Renpou vs. Zeon)
namekimiganozomueien	Kimi ga Nozomu Eien (Japan)
namekindannopetseamangassehakasenojikkentou	Kindan no Pet - Seaman - Gasse Hakase no Jikken-tou (Japan)
namekingoffighters2000the	King of Fighters 2000, The (Japan)
namekingoffighters2001the	King of Fighters 2001, The (Japan)
namekingoffighters2002the	King of Fighters 2002, The (Japan)
namekingoffighters99theevolution	King of Fighters '99, The - Evolution (Japan)
namekingoffightersthedreammatch1999	King of Fighters, The - Dream Match 1999 (Japan) (En,Ja,Es,Pt)
namekingoffighterstheevolution	King of Fighters, The - Evolution (USA) (En,Ja,Es,Pt)
namekisspsychocircusthenightmarechild	KISS Psycho Circus - The Nightmare Child (Europe)
namekitaephotomemories	Kita e. Photo Memories (Japan)
namekitaewhiteillumination	Kita e. White Illumination (Japan)
namekitaewhiteilluminationpuresongsandpictures	Kita e. White Illumination - Pure Songs and Pictures (Japan)
namekitaheigold	Kitahei Gold (Japan)
namekiteretsuboysgangagan	Kiteretsu Boy's Gangagan (Japan)
namekonohana2todokanairequiem	Konohana 2 - Todokanai Requiem (Japan)
namekonohanatruereport	Konohana - True Report (Japan)
namekuonnokizunasairinshou	Kuon no Kizuna - Sairinshou (Japan)
namelakemastersprodreamcastplus	Lake Masters Pro - Dreamcast Plus! (Japan)
namelangrissermillennium	Langrisser Millennium (Japan)
namelastblade2theheartofthesamurai	Last Blade 2, The - Heart of the Samurai (USA)
namelasthope	Last Hope (Europe)
namelasthopepinkbullets	Last Hope - Pink Bullets (Europe)
namelegacyofkainsoulreaver	Legacy of Kain - Soul Reaver (Europe)
namelemans24hours	Le Mans 24 Hours (Europe) (En,Fr,De,Es,It)
namelollackoflove	L.O.L. - Lack of Love (Japan)
namelooneytunesspacerace	Looney Tunes - Space Race (Europe) (En,Fr,De,Es,It,Nl)
namelovehinasmileagain	Love Hina - Smile Again (Japan)
namelovehinatotsuzennoengagehappening	Love Hina - Totsuzen no Engage Happening (Japan)
namemaboroshitsukiyo	Maboroshi Tsukiyo (Japan)
namemacrossm3	Macross M3 (Japan)
namemagforceracing	MagForce Racing (Europe) (En,Fr,De,Es,It)
namemagicthegathering	Magic - The Gathering (Japan)
namemahjongtaikaiiispecial	Mahjong Taikai II Special (Japan)
namemajonoochakai	Majo no Ochakai (Japan)
namemakenx	Maken X (Europe) (En,Fr,De,Es)
namemargimarginal	Margi - Marginal (Japan)
namemarieelienoateliersalburgnorenkinjutsushi12	Marie & Elie no Atelier - Salburg no Renkinjutsushi 1 & 2 (Japan) (Game Disc)
namemarionettecompany	Marionette Company (Japan)
namemarionettecompany2chu	Marionette Company 2 Chu! (Japan)
namemarionettehandler	Marionette Handler (Japan)
namemarionettehandler2	Marionette Handler 2 (Japan)
namemarsmatrix	Mars Matrix (Japan)
namemarvelvscapcom2	Marvel vs. Capcom 2 (USA)
namemarvelvscapcom2newageofheroes	Marvel vs. Capcom 2 - New Age of Heroes (Europe)
namemarvelvscapcomclashofsuperheroes	Marvel vs. Capcom - Clash of Super Heroes (Europe)
namemathoffmansprobmx	Mat Hoffman's Pro BMX (USA)
namemaximumpool	Maximum Pool (USA)
namemaxsteelcovertmissions	Max Steel - Covert Missions (USA)
namemdk2	MDK2 (Europe) (Beta)
namemeipuru	Mei Puru (Japan)
namememoriesoff2nd	Memories Off 2nd (Japan)
namememoriesoff2ndmakingdisc	Memories Off 2nd - Making Disc (Japan)
namememoriesoff2ndpromotiondisc	Memories Off 2nd - Promotion Disc (Japan)
namememoriesoffcomplete	Memories Off Complete (Japan)
namemercuriusprettyendofthecentury	Mercurius Pretty - End of the Century (Japan)
namemetalwolf	Metal Wolf (Japan)
namemicrosoftwebtvsetsuzokukit	Microsoft WebTV Setsuzoku Kit (Japan)
namemidwaysgreatestarcadehitsvolume1	Midway's Greatest Arcade Hits - Volume 1 (Europe)
namemidwaysgreatestarcadehitsvolume2	Midway's Greatest Arcade Hits - Volume 2 (USA)
namemilkyseason	Milky Season (Japan)
namemillenniumsoldierexpendable	Millennium Soldier - Expendable (Europe) (En,Fr,De,Es,It)
namemissingparts2thetanteistories	Missing Parts 2 - The Tantei Stories (Japan)
namemissingparts3thetanteistories	Missing Parts 3 - The Tantei Stories (Japan)
namemissingpartsthetanteistories	Missing Parts - The Tantei Stories (Japan)
namemissmoonlight	Miss Moonlight (Japan)
namemizuiro	Mizuiro (Japan)
namemoekan	Moekan (Japan)
namemoerojusticegakuen	Moero! Justice Gakuen (Japan)
namemoho	MoHo (Europe) (En,Fr,De)
namemonacograndprix	Monaco Grand Prix (USA)
namemonacograndprixracingsimulation2	Monaco Grand Prix Racing Simulation 2 (Japan)
namemoritanosaikyoureversi	Morita no Saikyou Reversi (Japan)
namemoritanosaikyoushougi	Morita no Saikyou Shougi (Japan)
namemortalkombatgold	Mortal Kombat Gold (Europe)
namemottoproyakyuuteamotsukurou	Motto Pro Yakyuu Team o Tsukurou! (Japan) (Rev A)
namemrdriller	Mr. Driller (Europe) (En,Fr,De,Es,It)
namemspacmanmazemadness	Ms. Pac-Man Maze Madness (USA)
namemsrmetropolisstreetracer	MSR - Metropolis Street Racer (Europe) (En,Fr,De,Es)
namemsropelchallenge	MSR Opel Challenge (Europe) (Beta)
namemtvsportsskateboardingfeaturingandymacdonald	MTV Sports - Skateboarding featuring Andy Macdonald (Europe)
namemusapeyschocomarker	Musapey's Choco Marker (Japan)
namemymerrymay	My Merry May (Japan)
namemymerrymaybe	My Merry Maybe (Japan) (Disc 1)
namenakoruruanohitokaranookurimono	Nakoruru - Ano Hito kara no Okurimono (Japan)
namenamcomuseum	Namco Museum (USA)
namenanatsunohikansenritsunobishou	Nanatsu no Hikan - Senritsu no Bishou (Japan)
namenappletalearsiaindaydream	Napple Tale - Arsia in Daydream (Japan)
namenba2k	NBA 2K (Europe) (En,Fr,De,Es)
namenba2k1	NBA 2K1 (Japan)
namenba2k2	NBA 2K2 (Europe)
namenbahoopz	NBA Hoopz (Europe) (En,Fr,De)
namenbashowtimenbaonnbc	NBA Showtime - NBA on NBC (Europe)
namencaacollegefootball2k2roadtotherosebowl	NCAA College Football 2K2 - Road to the Rose Bowl (USA)
nameneogoldenlogres	Neo Golden Logres (Japan) (En,Ja)
nameneppachi10renchandelasvegasryokou	Neppachi - 10-renchan de Las Vegas Ryokou (Japan)
nameneppachiiicrharenchigakuen	Neppachi II - CR Harenchi Gakuen (Japan)
nameneppachiiiicrdokonjougaeru2crdokonjougaeruh	Neppachi III - CR Dokonjou Gaeru 2 - CR Dokonjou Gaeru H (Japan)
nameneppachiivcraahananoouendan3	Neppachi IV - CR Aa!! Hana no Ouendan 3 (Japan)
nameneppachivcrmonsterhouse	Neppachi V - CR Monster House (Japan)
nameneppachivicrotakaratankentai	Neppachi VI - CR Otakara Tankentai (Japan)
namenetdepara	Net de Para (Japan)
namenetdetennis	Net de Tennis (Japan)
namenettougolf	Nettou Golf (Japan)
namenetversuschess	Net Versus - Chess (Japan)
namenetversusgomokunarabetorenju	Net Versus - Gomoku Narabe to Renju (Japan)
namenetversushanafuda	Net Versus - Hanafuda (Japan)
namenetversusigo	Net Versus - Igo (Japan)
namenetversusmahjong	Net Versus - Mahjong (Japan)
namenetversusreversi	Net Versus - Reversi (Japan)
namenetversusshougi	Net Versus - Shougi (Japan)
namenever7theendofinfinity	Never 7 - The End of Infinity (Japan)
namenexttetristhe	Next Tetris, The (Europe)
namenexttetristheonlineedition	Next Tetris, The - On-Line Edition (USA)
namenfl2k	NFL 2K (Japan)
namenfl2k1	NFL 2K1 (Japan)
namenfl2k2	NFL 2K2 (Japan)
namenflblitz2000	NFL Blitz 2000 (Europe)
namenflblitz2001	NFL Blitz 2001 (USA)
namenflqbclub2001	NFL QB Club 2001 (USA)
namenflquarterbackclub2000	NFL Quarterback Club 2000 (Europe)
namenhl2k	NHL 2K (Europe)
namenhl2k2	NHL 2K2 (Japan)
namenightmarecreaturesii	Nightmare Creatures II (Europe) (En,Fr,De,Es)
namenihonpromahjongrenmeikounintetsumanmenkyokaiden	Nihon Pro Mahjong Renmei Kounin - Tetsuman Menkyokaiden (Japan)
namenijuuei	Nijuuei (Japan)
namenobunaganoyaboureppuuden	Nobunaga no Yabou - Reppuuden (Japan)
namenobunaganoyaboushouseirokuwithpowerupkit	Nobunaga no Yabou - Shouseiroku with Power-Up Kit (Japan)
namenomadsoulthe	Nomad Soul, The (Europe) (En,Fr,De,Es,It)
nameofficialsegadreamcastmagazinevol10january2001	Official Sega Dreamcast Magazine Vol. 10 - January 2001 (USA)
nameofficialsegadreamcastmagazinevol2november1999	Official Sega Dreamcast Magazine Vol. 2 - November 1999 (USA)
nameofficialsegadreamcastmagazinevol3january2000	Official Sega Dreamcast Magazine Vol. 3 - January 2000 (USA)
nameofficialsegadreamcastmagazinevol4march2000	Official Sega Dreamcast Magazine Vol. 4 - March 2000 (USA)
nameofficialsegadreamcastmagazinevol6july2000	Official Sega Dreamcast Magazine Vol. 6 - July 2000 (USA)
nameofficialsegadreamcastmagazinevol7september2000	Official Sega Dreamcast Magazine Vol. 7 - September 2000 (USA)
nameofficialsegadreamcastmagazinevol9december2000	Official Sega Dreamcast Magazine Vol. 9 - December 2000 (USA)
nameomikronthenomadsoul	Omikron - The Nomad Soul (USA) (En,Fr,De,Es,It)
nameomoidenikawarukimimemoriesoff	Omoide ni Kawaru Kimi - Memories Off (Japan)
nameoogabooga	Ooga Booga (USA)
nameoogamiichiroufuntoukisakurataisenkayoushowbenitokageyori	Oogami Ichirou Funtouki - Sakura Taisen Kayou Show Beni Tokage yori (Japan) (Disc 1)
nameorangepocketcornet	Orange Pocket - Cornet (Japan)
nameotoiredreamcastsequencer	O-to-i-re - Dreamcast Sequencer (Japan) (En,Ja)
nameoukahoushinoukasakishitoki	Ouka Houshin - Ouka Sakishi Toki (Japan)
nameouttrigger	Outtrigger (Europe) (En,Fr,De,Es)
namepachinkonodendoucrnanasy	Pachinko no Dendou - CR Nanasy (Japan)
namepachislotteioudreamslotheiwasp	Pachi-Slot Teiou - Dream Slot - Heiwa SP (Japan)
namepachislotteioudreamslotolympiasp	Pachi-Slot Teiou - Dream Slot - Olympia SP (Japan)
namepandoranoyume	Pandora no Yume (Japan)
namepanzerfront	Panzer Front (Japan) (En,Ja)
namepatissiernanyankohatsukoiwaichigoaji	Patissier na Nyanko - Hatsukoi wa Ichigo Aji (Japan)
namepenpen	PenPen (Europe) (En,Fr,De,Es,It,Nl)
namepenpentriicelon	PenPen TriIcelon (Japan)
namephantasystaronline	Phantasy Star Online (Europe) (En,Ja,Fr,De,Es)
namephantasystaronlinever2	Phantasy Star Online Ver. 2 (Europe) (En,Ja,Fr,De,Es)
namepiacarroteyoukoso25	Pia Carrot e Youkoso!! 2.5 (Japan) (Disc 1) (Pia Carrot e Youkoso!! 2)
namepiacarroteyoukoso3	Pia Carrot e Youkoso!! 3 (Japan)
namepiersolarandthegreatarchitects	Pier Solar and the Great Architects (USA)
namepizzicatopolkaensagenya	Pizzicato Polka - Ensa Gen'ya (Japan)
nameplanetring	Planet Ring (Europe) (En,Fr,De,Es,It)
nameplasmaswordnightmareofbilstein	Plasma Sword - Nightmare of Bilstein (Europe)
nameplusplumb	Plus Plumb (Japan)
namepockekanoyumishizukafumio	Pocke-Kano - Yumi, Shizuka, Fumio (Japan)
namepod2multiplayeronline	POD 2 - Multiplayer Online (Europe)
namepodspeedzone	POD - Speedzone (USA)
namepopnmusic	Pop'n Music (Japan)
namepopnmusic2	Pop'n Music 2 (Japan)
namepopnmusic3appenddisc	Pop'n Music 3 - Append Disc (Japan)
namepopnmusic4appenddisc	Pop'n Music 4 - Append Disc (Japan)
namepowerjetracing2001	Power Jet Racing 2001 (Japan)
namepowersmash2segaprofessionaltennis	Power Smash 2 - Sega Professional Tennis (Japan)
namepowersmashsegaprofessionaltennis	Power Smash - Sega Professional Tennis (Japan)
namepowerstone	Power Stone (Europe)
namepowerstone2	Power Stone 2 (Europe)
nameprinceofpersiaarabiannights	Prince of Persia - Arabian Nights (USA)
nameprincessholidaykorogaruringoteisenyaichiya	Princess Holiday - Korogaru Ringo Tei Sen'ya Ichiya (Japan)
nameprincessmakercollection	Princess Maker Collection (Japan)
nameprismaticallization	Prismaticallization (Japan)
nameprismheart	Prism Heart (Japan)
nameprismheartgaidendisckennikometaomoi	Prism Heart - Gaiden Disc - Ken ni Kometa Omoi (Japan)
nameprojectberkley	Project Berkley (Japan)
nameprojectjustice	Project Justice (USA)
nameprojectjusticerivalschools2	Project Justice - Rival Schools 2 (Europe)
namepromahjongkiwamed	Pro Mahjong Kiwame D (Japan)
namepropinballtrilogy	Pro Pinball Trilogy (Europe)
nameproyakyuuteamdeasobou	Pro Yakyuu Team de Asobou! (Japan)
nameproyakyuuteamdeasobounet	Pro Yakyuu Team de Asobou Net! (Japan)
nameproyakyuuteamotamesou	Pro Yakyuu Team o Tamesou! (Japan) (Famitsu Tokubetsuban)
nameproyakyuuteamotsukurou	Pro Yakyuu Team o Tsukurou! (Japan) (Rev B)
nameproyakyuuteamotsukurouasobou	Pro Yakyuu Team o Tsukurou! & Asobou! (Japan)
namepsychicforce2012	Psychic Force 2012 (Europe)
namepsyvariar2thewilltofabricate	Psyvariar 2 - The Will to Fabricate (Japan)
namepuyopuyodafeaturingellenasystem	Puyo Puyo Da! Featuring Ellena System (Japan)
namepuyopuyofever	Puyo Puyo Fever (Japan) (En,Ja)
namepuyopuyoon	Puyo Puyoon (Japan)
namepuzzlebobble4	Puzzle Bobble 4 (Japan)
nameqbert	Q-bert (USA)
namequakeiiiarena	Quake III - Arena (Europe) (En,Fr,De,Es)
namequiveutgagnerdesmillions	Qui Veut Gagner des Millions (France)
namequizaamegamisamatatakautsubasatotomoni	Quiz Aa Megami-sama - Tatakau Tsubasa to Tomoni (Japan)
namer7regulation7	R7 - Regulation 7 (Japan)
nameracingsimulation2monacograndprixonline	Racing Simulation 2 - Monaco Grand Prix On-Line (Europe)
nameracingsimulationmonacograndprix	Racing Simulation - Monaco Grand Prix (Europe) (En,Fr,De,Es,It)
nameradirgy	Radirgy (Japan)
namerailroadtycoonii	Railroad Tycoon II (Europe) (En,Fr,De)
namerainbowcotton	Rainbow Cotton (Japan)
namerayman2thegreatescape	Rayman 2 - The Great Escape (Europe) (En,Fr,De,Es,It)
nameraymankaizokusenkaranodasshutsu	Rayman - Kaizokusen kara no Dasshutsu! (Japan)
namerazorfreestylescooter	Razor Freestyle Scooter (USA)
nameready2rumbleboxing	Ready 2 Rumble Boxing (Europe) (En,Fr,De)
nameready2rumbleboxinground2	Ready 2 Rumble Boxing - Round 2 (Europe) (En,Fr,De)
nameready2rumbleboxinguchikomewarainomegatonpunch	Ready 2 Rumble Boxing - Uchikome Warai no Megaton Punch!! (Japan) (En,Ja,Fr,De)
namerealsoundkazenoregret	Real Sound - Kaze no Regret (Japan) (Disc 1) (Rev A)
namerecordoflodosswar	Record of Lodoss War (Europe)
namerecordoflodosswartheadventofcardice	Record of Lodoss War - The Advent of Cardice (Japan)
namereddogsuperiorfirepower	Red Dog - Superior Firepower (Europe) (En,Fr,De,Es)
nameredlineracer	Redline Racer (Japan)
namereduxdarkmatters	Redux - Dark Matters (Europe)
namereelfishingwild	Reel Fishing + Wild (USA)
nameremember11theageofinfinitypromotiondisc	Remember 11 - The Age of Infinity - Promotion Disc (Japan)
namerenaichuhappyperfect	Ren'ai Chu! Happy Perfect (Japan)
namerentaherono1	Rent a Hero No. 1 (Japan)
nameresidentevil2	Resident Evil 2 (Europe) (En,Fr) (Disc 1)
nameresidentevil3nemesis	Resident Evil 3 - Nemesis (Europe)
nameresidentevilcodeveronica	Resident Evil - Code - Veronica (Europe) (Disc 1)
namerevivesosei	Revive... - Sosei (Japan)
namerevolt	Re-Volt (Europe) (En,Fr,De,Es,It)
namerez	Rez (Europe) (En,Ja,Fr,De,Es,It)
namerhapsodyofzephyrthe	Rhapsody of Zephyr, The (Japan)
nameringthe	Ring, The (Japan)
nameringtheterrorsrealm	Ring, The - Terror's Realm (USA)
namerippinriderssnowboarding	Rippin' Riders Snowboarding (USA)
nameroadsters	Roadsters (Europe) (En,Fr,De,Es,It,Nl)
nameroommania203	Roommania 203 (Japan)
nameroommateasamiokusamawajoshikouseidirectorsedition	Roommate Asami - Okusama wa Joshikousei - Director's Edition (Japan)
nameroommatenovelsatouyuka	Roommate Novel - Satou Yuka (Japan)
